tid	face_value	cancel_datetime	oid
4651	82.00	\N	1240
4652	82.00	\N	1240
4653	37.00	\N	1240
4654	82.00	\N	1241
4655	37.00	\N	1241
4656	82.00	\N	1241
4657	82.00	\N	1241
4658	37.00	\N	1241
4659	37.00	\N	1241
4660	82.00	\N	1241
4661	82.00	\N	1241
4662	82.00	\N	1242
4663	82.00	\N	1242
4664	82.00	\N	1242
4665	82.00	\N	1242
4666	82.00	\N	1242
4667	82.00	\N	1242
4668	82.00	\N	1243
4669	82.00	\N	1243
4670	82.00	\N	1243
4671	82.00	\N	1243
4672	37.00	\N	1244
4673	82.00	\N	1244
4674	82.00	\N	1244
4675	37.00	\N	1244
4676	37.00	\N	1244
4677	82.00	\N	1245
4678	82.00	\N	1245
4679	82.00	\N	1245
4680	82.00	\N	1245
4681	37.00	\N	1246
4682	82.00	\N	1246
4683	82.00	\N	1246
4684	82.00	\N	1246
4685	82.00	\N	1246
4686	37.00	\N	1246
4687	82.00	\N	1246
4688	37.00	\N	1246
4689	82.00	\N	1247
4690	82.00	\N	1247
4691	82.00	\N	1247
4692	82.00	\N	1247
4693	82.00	\N	1247
4694	82.00	\N	1247
4695	82.00	\N	1248
4696	37.00	\N	1248
4697	82.00	\N	1248
4698	82.00	\N	1248
4699	82.00	\N	1249
4700	82.00	\N	1249
4701	82.00	\N	1249
4702	82.00	\N	1249
4703	82.00	\N	1249
4704	82.00	\N	1250
4705	37.00	\N	1250
4706	82.00	\N	1250
4707	82.00	\N	1250
4708	82.00	\N	1250
4709	82.00	\N	1251
4710	82.00	\N	1251
4711	37.00	\N	1251
4712	82.00	\N	1251
4713	82.00	\N	1251
4714	82.00	\N	1252
4715	82.00	\N	1252
4716	82.00	\N	1252
4717	82.00	\N	1252
4718	82.00	\N	1253
4719	82.00	\N	1253
4720	37.00	\N	1253
4721	82.00	\N	1253
4722	82.00	\N	1253
4723	82.00	\N	1253
4724	82.00	\N	1254
4725	82.00	\N	1254
4726	37.00	\N	1254
4727	82.00	\N	1254
4728	82.00	\N	1254
4729	82.00	\N	1255
4730	82.00	\N	1255
4731	82.00	\N	1255
4732	82.00	\N	1255
4733	37.00	\N	1255
4734	82.00	\N	1255
4735	82.00	\N	1256
4736	82.00	\N	1256
4737	82.00	\N	1256
4738	82.00	\N	1256
4739	37.00	\N	1257
4740	82.00	\N	1257
4741	82.00	\N	1257
4742	82.00	\N	1257
4743	82.00	\N	1258
4744	82.00	\N	1258
4745	82.00	\N	1258
4746	82.00	\N	1258
4747	82.00	\N	1258
4748	37.00	\N	1258
4749	82.00	\N	1259
4750	82.00	\N	1259
4751	82.00	\N	1259
4752	82.00	\N	1259
4753	82.00	\N	1259
4754	82.00	\N	1259
4755	82.00	\N	1259
4756	82.00	\N	1260
4757	37.00	\N	1260
4758	82.00	\N	1260
4759	82.00	\N	1260
4760	82.00	\N	1261
4761	82.00	\N	1261
4762	82.00	\N	1261
4763	82.00	\N	1261
4764	82.00	\N	1261
4765	37.00	\N	1261
4766	82.00	\N	1262
4767	82.00	\N	1262
4768	82.00	\N	1262
4769	82.00	\N	1262
4770	82.00	\N	1262
4771	82.00	\N	1262
4772	82.00	\N	1263
4773	82.00	\N	1263
4774	82.00	\N	1263
4775	82.00	\N	1263
4776	82.00	\N	1263
4777	82.00	\N	1263
4778	82.00	\N	1264
4779	37.00	\N	1264
4780	82.00	\N	1264
4781	82.00	\N	1264
4782	82.00	\N	1265
4783	82.00	\N	1265
4784	82.00	\N	1265
4785	82.00	\N	1265
4786	37.00	\N	1265
4787	82.00	\N	1266
4788	82.00	\N	1266
4789	82.00	\N	1266
4790	82.00	\N	1266
4791	82.00	\N	1266
4792	82.00	\N	1266
4793	37.00	\N	1266
4794	37.00	\N	1267
4795	82.00	\N	1267
4796	82.00	\N	1267
4797	82.00	\N	1267
4798	82.00	\N	1267
4799	82.00	\N	1267
4800	82.00	\N	1267
4801	82.00	\N	1267
4802	37.00	\N	1268
4803	82.00	\N	1268
4804	82.00	\N	1268
4805	82.00	\N	1268
4806	82.00	\N	1268
4807	82.00	\N	1268
4808	37.00	\N	1268
4809	82.00	\N	1269
4810	37.00	\N	1269
4811	82.00	\N	1269
4812	37.00	\N	1269
4813	37.00	\N	1270
4814	37.00	\N	1270
4815	82.00	\N	1270
4816	82.00	\N	1270
4817	37.00	\N	1270
4818	82.00	\N	1270
4819	37.00	\N	1270
4820	37.00	\N	1271
4821	82.00	\N	1271
4822	82.00	\N	1271
4823	82.00	\N	1271
4824	82.00	\N	1271
4825	82.00	\N	1271
4826	82.00	\N	1272
4827	82.00	\N	1272
4828	37.00	\N	1272
4829	82.00	\N	1272
4830	82.00	\N	1272
4831	82.00	\N	1272
4832	82.00	\N	1272
4833	37.00	\N	1272
4834	82.00	\N	1273
4835	82.00	\N	1273
4836	82.00	\N	1273
4837	82.00	\N	1273
4838	82.00	\N	1273
4839	82.00	\N	1273
4840	82.00	\N	1273
4841	82.00	\N	1274
4842	82.00	\N	1274
4843	82.00	\N	1274
4844	37.00	\N	1274
4845	37.00	\N	1274
4846	82.00	\N	1274
4847	82.00	\N	1275
4848	82.00	\N	1275
4849	82.00	\N	1275
4850	82.00	\N	1275
4851	82.00	\N	1275
4852	82.00	\N	1275
4853	82.00	\N	1275
4854	82.00	\N	1275
4855	82.00	\N	1276
4856	82.00	\N	1276
4857	82.00	\N	1276
4858	82.00	\N	1276
4859	82.00	\N	1276
4860	37.00	\N	1276
4861	82.00	\N	1277
4862	82.00	\N	1277
4863	37.00	\N	1277
4864	82.00	\N	1277
4865	82.00	\N	1277
4866	82.00	\N	1277
4867	82.00	\N	1278
4868	82.00	\N	1278
4869	37.00	\N	1278
4870	82.00	\N	1278
4871	37.00	\N	1279
4872	82.00	\N	1279
4873	82.00	\N	1279
4874	82.00	\N	1279
4875	37.00	\N	1279
4876	82.00	\N	1279
4877	82.00	\N	1279
4878	82.00	\N	1279
4879	82.00	\N	1280
4880	82.00	\N	1280
4881	82.00	\N	1280
4882	82.00	\N	1280
4883	82.00	\N	1280
4884	82.00	\N	1280
4885	82.00	\N	1280
4886	82.00	\N	1281
4887	82.00	\N	1281
4888	82.00	\N	1281
4889	82.00	\N	1281
4890	82.00	\N	1281
4891	82.00	\N	1281
4892	82.00	\N	1282
4893	82.00	\N	1282
4894	37.00	\N	1282
4895	82.00	\N	1282
4896	82.00	\N	1283
4897	82.00	\N	1283
4898	82.00	\N	1283
4899	82.00	\N	1283
4900	82.00	\N	1283
4901	82.00	\N	1283
4902	37.00	\N	1284
4903	37.00	\N	1284
4904	82.00	\N	1284
4905	37.00	\N	1284
4906	82.00	\N	1284
4907	82.00	\N	1284
4908	82.00	\N	1284
4909	82.00	\N	1284
4910	82.00	\N	1285
4911	82.00	\N	1285
4912	82.00	\N	1285
4913	82.00	\N	1285
4914	82.00	\N	1285
4915	82.00	\N	1285
4916	82.00	\N	1286
4917	82.00	\N	1286
4918	82.00	\N	1286
4919	82.00	\N	1286
4920	82.00	\N	1287
4921	82.00	\N	1287
4922	82.00	\N	1287
4923	82.00	\N	1287
4924	82.00	\N	1288
4925	82.00	\N	1288
4926	82.00	\N	1288
4927	82.00	\N	1288
4928	82.00	\N	1288
4929	82.00	\N	1288
4930	82.00	\N	1288
4931	82.00	\N	1289
4932	37.00	\N	1289
4933	82.00	\N	1289
4934	82.00	\N	1289
4935	82.00	\N	1289
4936	82.00	\N	1289
4937	82.00	\N	1289
4938	37.00	\N	1290
4939	37.00	\N	1290
4940	82.00	\N	1290
4941	82.00	\N	1290
4942	37.00	\N	1290
4943	37.00	\N	1290
4944	82.00	\N	1291
4945	82.00	\N	1291
4946	82.00	\N	1291
4947	37.00	\N	1291
4948	82.00	\N	1291
4949	82.00	\N	1292
4950	37.00	\N	1292
4951	82.00	\N	1292
4952	82.00	\N	1292
4953	82.00	\N	1293
4954	82.00	\N	1293
4955	82.00	\N	1293
4956	82.00	\N	1293
4957	82.00	\N	1293
4958	82.00	\N	1294
4959	37.00	\N	1294
4960	82.00	\N	1294
4961	82.00	\N	1294
4962	82.00	\N	1295
4963	82.00	\N	1295
4964	82.00	\N	1295
4965	82.00	\N	1295
4966	82.00	\N	1296
4967	82.00	\N	1296
4968	82.00	\N	1296
4969	82.00	\N	1296
4970	37.00	\N	1296
4971	82.00	\N	1296
4972	82.00	\N	1296
4973	82.00	\N	1297
4974	82.00	\N	1297
4975	82.00	\N	1297
4976	82.00	\N	1297
4977	82.00	\N	1297
4978	37.00	\N	1298
4979	82.00	\N	1298
4980	82.00	\N	1298
4981	82.00	\N	1298
4982	82.00	\N	1299
4983	82.00	\N	1299
4984	82.00	\N	1299
4985	37.00	\N	1299
4986	82.00	\N	1299
4987	82.00	\N	1299
4988	82.00	\N	1299
4989	82.00	\N	1300
4990	82.00	\N	1300
4991	82.00	\N	1300
4992	37.00	\N	1300
4993	82.00	\N	1300
4994	82.00	\N	1301
4995	82.00	\N	1301
4996	82.00	\N	1301
4997	82.00	\N	1301
4998	82.00	\N	1302
4999	37.00	\N	1302
5000	82.00	\N	1302
5001	82.00	\N	1302
5002	82.00	\N	1302
5003	82.00	\N	1302
5004	82.00	\N	1302
5005	37.00	\N	1303
5006	37.00	\N	1303
5007	37.00	\N	1303
5008	82.00	\N	1303
5009	82.00	\N	1303
5010	82.00	\N	1303
5011	37.00	\N	1304
5012	82.00	\N	1304
5013	37.00	\N	1304
5014	82.00	\N	1304
5015	37.00	\N	1304
5016	37.00	\N	1304
5017	82.00	\N	1304
5018	82.00	\N	1305
5019	82.00	\N	1305
5020	82.00	\N	1305
5021	82.00	\N	1305
5022	82.00	\N	1306
5023	82.00	\N	1306
5024	82.00	\N	1306
5025	82.00	\N	1306
5026	82.00	\N	1307
5027	82.00	\N	1307
5028	82.00	\N	1307
5029	82.00	\N	1307
5030	82.00	\N	1307
5031	82.00	\N	1307
5032	82.00	\N	1307
5033	37.00	\N	1308
5034	82.00	\N	1308
5035	82.00	\N	1308
5036	37.00	\N	1308
5037	82.00	\N	1308
5038	82.00	\N	1308
5039	82.00	\N	1308
5040	82.00	\N	1308
5041	82.00	\N	1309
5042	82.00	\N	1309
5043	82.00	\N	1309
5044	37.00	\N	1309
5045	82.00	\N	1309
5046	82.00	\N	1309
5047	37.00	\N	1309
5048	82.00	\N	1310
5049	82.00	\N	1310
5050	82.00	\N	1310
5051	82.00	\N	1310
5052	82.00	\N	1310
5053	37.00	\N	1310
5054	82.00	\N	1311
5055	82.00	\N	1311
5056	82.00	\N	1311
5057	37.00	\N	1311
5058	82.00	\N	1312
5059	82.00	\N	1312
5060	82.00	\N	1312
5061	82.00	\N	1312
5062	82.00	\N	1312
5063	82.00	\N	1312
5064	37.00	\N	1312
5065	82.00	\N	1313
5066	82.00	\N	1313
5067	82.00	\N	1313
5068	82.00	\N	1313
5069	82.00	\N	1313
5070	82.00	\N	1313
5071	82.00	\N	1313
5072	82.00	\N	1313
5073	82.00	\N	1314
5074	37.00	\N	1314
5075	82.00	\N	1314
5076	37.00	\N	1314
5077	82.00	\N	1314
5078	37.00	\N	1314
5079	37.00	\N	1315
5080	82.00	\N	1315
5081	82.00	\N	1315
5082	82.00	\N	1315
5083	82.00	\N	1315
5084	82.00	\N	1315
5085	82.00	\N	1315
5086	82.00	\N	1316
5087	37.00	\N	1316
5088	82.00	\N	1316
5089	82.00	\N	1316
5090	82.00	\N	1316
5091	37.00	\N	1316
5092	37.00	\N	1316
5093	82.00	\N	1317
5094	82.00	\N	1317
5095	82.00	\N	1317
5096	82.00	\N	1317
5097	82.00	\N	1317
5098	82.00	\N	1317
5099	82.00	\N	1317
5100	82.00	\N	1318
5101	37.00	\N	1318
5102	82.00	\N	1318
5103	82.00	\N	1318
5104	82.00	\N	1318
5105	82.00	\N	1318
5106	82.00	\N	1318
5107	82.00	\N	1318
5108	82.00	\N	1319
5109	82.00	\N	1319
5110	82.00	\N	1319
5111	82.00	\N	1319
5112	82.00	\N	1319
5113	82.00	\N	1320
5114	37.00	\N	1320
5115	82.00	\N	1320
5116	82.00	\N	1320
5117	82.00	\N	1321
5118	82.00	\N	1321
5119	82.00	\N	1321
5120	82.00	\N	1321
5121	82.00	\N	1321
5122	82.00	\N	1321
5123	82.00	\N	1322
5124	82.00	\N	1322
5125	82.00	\N	1322
5126	82.00	\N	1322
5127	82.00	\N	1322
5128	82.00	\N	1322
5129	82.00	\N	1323
5130	82.00	\N	1323
5131	82.00	\N	1323
5132	82.00	\N	1323
5133	37.00	\N	1323
5134	82.00	\N	1323
5135	82.00	\N	1324
5136	82.00	\N	1324
5137	37.00	\N	1324
5138	82.00	\N	1324
5139	82.00	\N	1325
5140	82.00	\N	1325
5141	82.00	\N	1325
5142	37.00	\N	1325
5143	82.00	\N	1325
5144	82.00	\N	1325
5145	82.00	\N	1325
5146	82.00	\N	1325
5147	82.00	\N	1326
5148	82.00	\N	1326
5149	82.00	\N	1326
5150	82.00	\N	1326
5151	82.00	\N	1326
5152	82.00	\N	1326
5153	82.00	\N	1326
5154	82.00	\N	1326
5155	82.00	\N	1327
5156	82.00	\N	1327
5157	82.00	\N	1327
5158	82.00	\N	1327
5159	82.00	\N	1327
5160	82.00	\N	1327
5161	37.00	\N	1327
5162	37.00	\N	1327
5163	82.00	\N	1328
5164	82.00	\N	1328
5165	82.00	\N	1328
5166	37.00	\N	1328
5167	82.00	\N	1328
5168	82.00	\N	1328
5169	82.00	\N	1328
5170	82.00	\N	1329
5171	82.00	\N	1329
5172	37.00	\N	1329
5173	82.00	\N	1329
5174	37.00	\N	1330
5175	37.00	\N	1330
5176	82.00	\N	1330
5177	82.00	\N	1330
5178	82.00	\N	1330
5179	82.00	\N	1330
5180	82.00	\N	1330
5181	82.00	\N	1331
5182	82.00	\N	1331
5183	82.00	\N	1331
5184	82.00	\N	1331
5185	82.00	\N	1331
5186	82.00	\N	1331
5187	82.00	\N	1331
5188	37.00	\N	1331
5189	82.00	\N	1332
5190	82.00	\N	1332
5191	82.00	\N	1332
5192	82.00	\N	1332
5193	82.00	\N	1332
5194	82.00	\N	1332
5195	82.00	\N	1333
5196	82.00	\N	1333
5197	82.00	\N	1333
5198	37.00	\N	1333
5199	37.00	\N	1333
5200	82.00	\N	1333
5201	82.00	\N	1333
5202	82.00	\N	1333
5203	82.00	\N	1334
5204	82.00	\N	1334
5205	37.00	\N	1334
5206	82.00	\N	1334
5207	82.00	\N	1334
5208	82.00	\N	1334
5209	82.00	\N	1334
5210	82.00	\N	1335
5211	82.00	\N	1335
5212	37.00	\N	1335
5213	82.00	\N	1335
5214	82.00	\N	1335
5215	82.00	\N	1335
5216	82.00	\N	1336
5217	82.00	\N	1336
5218	82.00	\N	1336
5219	82.00	\N	1336
5220	82.00	\N	1337
5221	82.00	\N	1337
5222	82.00	\N	1337
5223	82.00	\N	1337
5224	82.00	\N	1337
5225	37.00	\N	1337
5226	82.00	\N	1337
5227	82.00	\N	1338
5228	82.00	\N	1338
5229	82.00	\N	1338
5230	82.00	\N	1338
5231	37.00	\N	1338
5232	82.00	\N	1339
5233	82.00	\N	1339
5234	82.00	\N	1339
5235	37.00	\N	1339
5236	37.00	\N	1339
5237	82.00	\N	1340
5238	82.00	\N	1340
5239	82.00	\N	1340
5240	82.00	\N	1340
5241	82.00	\N	1340
5242	82.00	\N	1341
5243	37.00	\N	1341
5244	37.00	\N	1341
5245	82.00	\N	1341
5246	82.00	\N	1341
5247	82.00	\N	1341
5248	82.00	\N	1341
5249	37.00	\N	1341
5250	82.00	\N	1342
5251	82.00	\N	1342
5252	82.00	\N	1342
5253	82.00	\N	1342
5254	37.00	\N	1343
5255	82.00	\N	1343
5256	82.00	\N	1343
5257	82.00	\N	1343
5258	37.00	\N	1343
5259	37.00	\N	1344
5260	82.00	\N	1344
5261	82.00	\N	1344
5262	82.00	\N	1344
5263	82.00	\N	1344
5264	82.00	\N	1344
5265	82.00	\N	1344
5266	82.00	\N	1345
5267	82.00	\N	1345
5268	82.00	\N	1345
5269	37.00	\N	1345
5270	82.00	\N	1345
5271	82.00	\N	1345
5272	82.00	\N	1345
5273	82.00	\N	1345
5274	82.00	\N	1346
5275	82.00	\N	1346
5276	82.00	\N	1346
5277	82.00	\N	1346
5278	82.00	\N	1346
5279	82.00	\N	1346
5280	82.00	\N	1346
5281	37.00	\N	1347
5282	82.00	\N	1347
5283	82.00	\N	1347
5284	82.00	\N	1347
5285	82.00	\N	1347
5286	37.00	\N	1348
5287	37.00	\N	1348
5288	82.00	\N	1348
5289	82.00	\N	1348
5290	82.00	\N	1349
5291	82.00	\N	1349
5292	82.00	\N	1349
5293	82.00	\N	1349
5294	37.00	\N	1349
5295	82.00	\N	1350
5296	82.00	\N	1350
5297	82.00	\N	1350
5298	82.00	\N	1350
5299	82.00	\N	1351
5300	82.00	\N	1351
5301	82.00	\N	1351
5302	82.00	\N	1351
5303	82.00	\N	1352
5304	82.00	\N	1352
5305	82.00	\N	1352
5306	82.00	\N	1352
5307	82.00	\N	1352
5308	82.00	\N	1353
5309	82.00	\N	1353
5310	82.00	\N	1353
5311	82.00	\N	1353
5312	82.00	\N	1354
5313	37.00	\N	1354
5314	82.00	\N	1354
5315	82.00	\N	1354
5316	82.00	\N	1354
5317	82.00	\N	1354
5318	82.00	\N	1354
5319	82.00	\N	1355
5320	82.00	\N	1355
5321	82.00	\N	1355
5322	82.00	\N	1355
5323	82.00	\N	1356
5324	82.00	\N	1356
5325	82.00	\N	1356
5326	82.00	\N	1356
5327	82.00	\N	1357
5328	82.00	\N	1357
5329	37.00	\N	1357
5330	82.00	\N	1357
5331	82.00	\N	1357
5332	82.00	\N	1358
5333	82.00	\N	1358
5334	82.00	\N	1358
5335	82.00	\N	1358
5336	82.00	\N	1359
5337	37.00	\N	1359
5338	82.00	\N	1359
5339	82.00	\N	1359
5340	82.00	\N	1359
5341	82.00	\N	1359
5342	82.00	\N	1360
5343	82.00	\N	1360
5344	82.00	\N	1360
5345	37.00	\N	1360
5346	82.00	\N	1360
5347	82.00	\N	1360
5348	82.00	\N	1360
5349	37.00	\N	1360
5350	82.00	\N	1361
5351	82.00	\N	1361
5352	82.00	\N	1361
5353	82.00	\N	1361
5354	82.00	\N	1361
5355	82.00	\N	1361
5356	82.00	\N	1361
5357	82.00	\N	1361
5358	82.00	\N	1362
5359	37.00	\N	1362
5360	82.00	\N	1362
5361	82.00	\N	1362
5362	82.00	\N	1362
5363	82.00	\N	1362
5364	37.00	\N	1362
5365	37.00	\N	1362
5366	82.00	\N	1363
5367	82.00	\N	1363
5368	82.00	\N	1363
5369	82.00	\N	1363
5370	82.00	\N	1364
5371	37.00	\N	1364
5372	82.00	\N	1364
5373	82.00	\N	1364
5374	82.00	\N	1364
5375	37.00	\N	1364
5376	82.00	\N	1364
5377	82.00	\N	1364
5378	82.00	\N	1365
5379	82.00	\N	1365
5380	82.00	\N	1365
5381	82.00	\N	1365
5382	37.00	\N	1365
5383	82.00	\N	1365
5384	82.00	\N	1366
5385	82.00	\N	1366
5386	82.00	\N	1366
5387	82.00	\N	1366
5388	82.00	\N	1366
5389	37.00	\N	1367
5390	82.00	\N	1367
5391	82.00	\N	1367
5392	82.00	\N	1367
5393	82.00	\N	1367
5394	82.00	\N	1367
5395	82.00	\N	1368
5396	82.00	\N	1368
5397	82.00	\N	1368
5398	82.00	\N	1368
5399	82.00	\N	1368
5400	82.00	\N	1369
5401	82.00	\N	1369
5402	82.00	\N	1369
5403	82.00	\N	1369
5404	82.00	\N	1369
5405	37.00	\N	1369
5406	82.00	\N	1370
5407	82.00	\N	1370
5408	82.00	\N	1370
5409	37.00	\N	1370
5410	37.00	\N	1370
5411	82.00	\N	1370
5412	82.00	\N	1371
5413	82.00	\N	1371
5414	82.00	\N	1371
5415	37.00	\N	1371
5416	82.00	\N	1371
5417	82.00	\N	1371
5418	82.00	\N	1371
5419	37.00	\N	1371
5420	37.00	\N	1372
5421	37.00	\N	1372
5422	82.00	\N	1372
5423	82.00	\N	1372
5424	82.00	\N	1372
5425	82.00	\N	1373
5426	82.00	\N	1373
5427	82.00	\N	1373
5428	82.00	\N	1373
5429	82.00	\N	1373
5430	82.00	\N	1373
5431	82.00	\N	1374
5432	82.00	\N	1374
5433	82.00	\N	1374
5434	82.00	\N	1374
5435	82.00	\N	1374
5436	82.00	\N	1375
5437	82.00	\N	1375
5438	82.00	\N	1375
5439	82.00	\N	1375
5440	82.00	\N	1375
5441	82.00	\N	1375
5442	37.00	\N	1375
5443	82.00	\N	1376
5444	82.00	\N	1376
5445	82.00	\N	1376
5446	37.00	\N	1376
5447	82.00	\N	1376
5448	37.00	\N	1376
5449	82.00	\N	1377
5450	82.00	\N	1377
5451	82.00	\N	1377
5452	82.00	\N	1377
5453	82.00	\N	1377
5454	82.00	\N	1378
5455	82.00	\N	1378
5456	82.00	\N	1378
5457	82.00	\N	1378
5458	37.00	\N	1378
5459	82.00	\N	1378
5460	82.00	\N	1378
5461	82.00	\N	1378
5462	82.00	\N	1379
5463	82.00	\N	1379
5464	37.00	\N	1379
5465	82.00	\N	1379
5466	82.00	\N	1379
5467	82.00	\N	1379
5468	37.00	\N	1380
5469	82.00	\N	1380
5470	82.00	\N	1380
5471	82.00	\N	1380
5472	82.00	\N	1380
5473	82.00	\N	1380
5474	82.00	\N	1380
5475	82.00	\N	1380
5476	82.00	\N	1381
5477	82.00	\N	1381
5478	82.00	\N	1381
5479	82.00	\N	1381
5480	37.00	\N	1381
5481	37.00	\N	1382
5482	82.00	\N	1382
5483	37.00	\N	1382
5484	82.00	\N	1382
5485	82.00	\N	1382
5486	82.00	\N	1382
5487	82.00	\N	1382
5488	82.00	\N	1383
5489	82.00	\N	1383
5490	82.00	\N	1383
5491	82.00	\N	1383
5492	82.00	\N	1383
5493	37.00	\N	1383
5494	82.00	\N	1383
5495	82.00	\N	1384
5496	82.00	\N	1384
5497	82.00	\N	1384
5498	37.00	\N	1384
5499	82.00	\N	1384
5500	82.00	\N	1385
5501	82.00	\N	1385
5502	82.00	\N	1385
5503	82.00	\N	1385
5504	82.00	\N	1385
5505	82.00	\N	1385
5506	82.00	\N	1385
5507	37.00	\N	1386
5508	82.00	\N	1386
5509	82.00	\N	1386
5510	82.00	\N	1386
5511	82.00	\N	1386
5512	82.00	\N	1386
5513	82.00	\N	1386
5514	82.00	\N	1386
5515	82.00	\N	1387
5516	82.00	\N	1387
5517	82.00	\N	1387
5518	82.00	\N	1387
5519	82.00	\N	1387
5520	82.00	\N	1387
5521	37.00	\N	1388
5522	82.00	\N	1388
5523	37.00	\N	1388
5524	82.00	\N	1388
5525	82.00	\N	1388
5526	37.00	\N	1388
5527	82.00	\N	1389
5528	82.00	\N	1389
5529	37.00	\N	1389
5530	82.00	\N	1389
5531	82.00	\N	1389
5532	82.00	\N	1389
5533	82.00	\N	1389
5534	37.00	\N	1390
5535	82.00	\N	1390
5536	82.00	\N	1390
5537	82.00	\N	1390
5538	82.00	\N	1390
5539	82.00	\N	1390
5540	82.00	\N	1390
5541	82.00	\N	1390
5542	37.00	\N	1391
5543	82.00	\N	1391
5544	82.00	\N	1391
5545	82.00	\N	1391
5546	82.00	\N	1391
5547	82.00	\N	1391
5548	82.00	\N	1391
5549	82.00	\N	1392
5550	37.00	\N	1392
5551	82.00	\N	1392
5552	82.00	\N	1392
5553	82.00	\N	1392
5554	37.00	\N	1392
5555	82.00	\N	1393
5556	82.00	\N	1393
5557	82.00	\N	1393
5558	37.00	\N	1393
5559	82.00	\N	1393
5560	82.00	\N	1394
5561	82.00	\N	1394
5562	82.00	\N	1394
5563	82.00	\N	1394
5564	82.00	\N	1394
5565	82.00	\N	1394
5566	82.00	\N	1394
5567	82.00	\N	1394
5568	82.00	\N	1395
5569	82.00	\N	1395
5570	82.00	\N	1395
5571	82.00	\N	1395
5572	82.00	\N	1395
5573	82.00	\N	1395
5574	82.00	\N	1396
5575	82.00	\N	1396
5576	82.00	\N	1396
5577	82.00	\N	1396
5578	82.00	\N	1396
5579	82.00	\N	1397
5580	37.00	\N	1397
5581	82.00	\N	1397
5582	82.00	\N	1397
5583	82.00	\N	1397
5584	82.00	\N	1397
5585	82.00	\N	1397
5586	82.00	\N	1398
5587	82.00	\N	1398
5588	82.00	\N	1398
5589	82.00	\N	1398
5590	82.00	\N	1398
5591	82.00	\N	1398
5592	82.00	\N	1398
5593	82.00	\N	1398
5594	82.00	\N	1399
5595	82.00	\N	1399
5596	82.00	\N	1399
5597	82.00	\N	1399
5598	37.00	\N	1399
5599	82.00	\N	1399
5600	82.00	\N	1399
5601	82.00	\N	1400
5602	82.00	\N	1400
5603	37.00	\N	1400
5604	82.00	\N	1400
5605	82.00	\N	1401
5606	82.00	\N	1401
5607	37.00	\N	1401
5608	82.00	\N	1401
5609	82.00	\N	1401
5610	37.00	\N	1401
5611	37.00	\N	1401
5612	82.00	\N	1401
5613	82.00	\N	1402
5614	82.00	\N	1402
5615	82.00	\N	1402
5616	82.00	\N	1402
5617	82.00	\N	1402
5618	82.00	\N	1402
5619	82.00	\N	1402
5620	82.00	\N	1403
5621	82.00	\N	1403
5622	82.00	\N	1403
5623	82.00	\N	1403
5624	82.00	\N	1403
5625	82.00	\N	1403
5626	37.00	\N	1403
5627	37.00	\N	1403
5628	82.00	\N	1404
5629	82.00	\N	1404
5630	82.00	\N	1404
5631	82.00	\N	1404
5632	82.00	\N	1404
5633	82.00	\N	1404
5634	82.00	\N	1404
5635	37.00	\N	1404
5636	82.00	\N	1405
5637	37.00	\N	1405
5638	37.00	\N	1405
5639	37.00	\N	1405
5640	82.00	\N	1405
5641	82.00	\N	1405
5642	82.00	\N	1406
5643	82.00	\N	1406
5644	82.00	\N	1406
5645	82.00	\N	1406
5646	82.00	\N	1406
5647	82.00	\N	1406
5648	82.00	\N	1406
5649	82.00	\N	1407
5650	82.00	\N	1407
5651	37.00	\N	1407
5652	82.00	\N	1407
5653	82.00	\N	1407
5654	82.00	\N	1407
5655	82.00	\N	1407
5656	82.00	\N	1407
5657	82.00	\N	1408
5658	82.00	\N	1408
5659	82.00	\N	1408
5660	37.00	\N	1408
5661	37.00	\N	1408
5662	82.00	\N	1408
5663	82.00	\N	1408
5664	82.00	\N	1409
5665	82.00	\N	1409
5666	82.00	\N	1409
5667	37.00	\N	1409
5668	82.00	\N	1409
5669	82.00	\N	1409
5670	37.00	\N	1409
5671	82.00	\N	1410
5672	37.00	\N	1410
5673	82.00	\N	1410
5674	82.00	\N	1410
5675	37.00	\N	1411
5676	82.00	\N	1411
5677	37.00	\N	1411
5678	82.00	\N	1411
5679	37.00	\N	1411
5680	82.00	\N	1412
5681	37.00	\N	1412
5682	82.00	\N	1412
5683	82.00	\N	1412
5684	82.00	\N	1412
5685	82.00	\N	1412
5686	82.00	\N	1412
5687	82.00	\N	1412
5688	82.00	\N	1413
5689	82.00	\N	1413
5690	82.00	\N	1413
5691	37.00	\N	1413
5692	37.00	\N	1413
5693	82.00	\N	1413
5694	82.00	\N	1414
5695	82.00	\N	1414
5696	82.00	\N	1414
5697	82.00	\N	1414
5698	82.00	\N	1414
5699	82.00	\N	1414
5700	37.00	\N	1415
5701	82.00	\N	1415
5702	37.00	\N	1415
5703	82.00	\N	1415
5704	82.00	\N	1415
5705	82.00	\N	1415
5706	37.00	\N	1416
5707	82.00	\N	1416
5708	82.00	\N	1416
5709	82.00	\N	1416
5710	82.00	\N	1417
5711	82.00	\N	1417
5712	82.00	\N	1417
5713	82.00	\N	1417
5714	37.00	\N	1417
5715	82.00	\N	1418
5716	82.00	\N	1418
5717	82.00	\N	1418
5718	82.00	\N	1418
5719	37.00	\N	1418
5720	37.00	\N	1418
5721	82.00	\N	1418
5722	82.00	\N	1418
5723	82.00	\N	1419
5724	82.00	\N	1419
5725	37.00	\N	1419
